id,cidr,createdAt,createdBy,description,envTypeConfigId,envTypeId,error,indexId,inWorkflow,name,outputs,projectId,provisionedProductId,rev,status,studyIds,studyRoles,updatedAt,updatedBy
9ab8f3d6-c75e-4d14-b152-fd4aa869bcf1,52.55.5.223/32,2023-04-18T18:39:34.352Z,u-74cq57xq1gBAHm-UxlT8M,test,rstudio-small,prod-ueoq7fxxkzbp4-pa-u7wvqf32dvoms,Error terminating environment simran0test with id 9ab8f3d6-c75e-4d14-b152-fd4aa869bcf1. Please navigate to the environment's CloudFormation stack in the hosting account for error details,0,FALSE,simran0test,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-y47b2npgkr3da/ad3163f0-de18-11ed-8d04-0ad66163eae7""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0d11441a48e59219c""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1681843306220-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.120""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1681843306220/830de58542b67c6a""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0503f6da84a48719f""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0503f6da84a48719f""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/6fa53ad13045a09f""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",aim-ahead-swb-prod,pp-y47b2npgkr3da,11,TERMINATED,"[{""S"":""simran-test""}]",{},2023-07-05T16:19:12.284Z,_system_
305c23ca-2a02-4a0d-9ad0-e464cd0c8f96,71.245.224.137/32,2023-02-21T21:29:21.933Z,u-74cq57xq1gBAHm-UxlT8M,test,linux-small,prod-5g4g4cuiryx3o-pa-jzvatnlvlpdto,,0,FALSE,simran-test-firewall,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-6svrowrqmw7js/2008fb60-b22f-11ed-936e-128ed76ac293""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""3.92.76.253""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-06fcff32f1044a43b""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-06fcff32f1044a43b""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-3-92-76-253.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1677015096593-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-6svrowrqmw7js,5,TERMINATED,[],,2023-02-23T20:42:18.403Z,u-74cq57xq1gBAHm-UxlT8M
46e2e85c-2936-429f-ab02-c71aafc3da60,169.147.5.85/32,2023-02-17T22:03:54.305Z,u-cAWLoTmlq0zzTQwUsVu-t,Mazzotti-AIM-AHEAD-Windows-2,windows-medium,prod-iegickme3ylny-pa-37ku2jdn4tugs,,research,FALSE,Mazzotti-AIM-AHEAD-Windows-2,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-z7wvtezcd6ovg/49cf8360-af0f-11ed-8bd8-0a1b824840d9""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0de25b3a09a9ffbae""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.242.6.144""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0de25b3a09a9ffbae""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1676671569124-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-242-6-144.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}}]",Research-Fellowship,pp-z7wvtezcd6ovg,7,TERMINATED,[],,2023-02-17T22:29:39.677Z,u-cAWLoTmlq0zzTQwUsVu-t
cd5fe638-14cf-48b3-aa82-45f039fae594,73.69.254.35/32,2023-05-16T16:19:03.810Z,u-9BL_8ywXks25cYo2JH3AH,test,windows-small,prod-iegickme3ylny-pa-icjkiwjlz23le,,0,FALSE,albaWindowsAutostopCheck,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-vwqng2x53nq2a/b4b618c0-f405-11ed-8b04-12a4f7737e03""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1684254083600-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0f286d7a8b9060f8a""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""23.20.83.85""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-23-20-83-85.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0f286d7a8b9060f8a""},""Description"":{""S"":""EC2 Windows Instance Id""}}}]",aim-ahead-swb-prod,pp-vwqng2x53nq2a,25,TERMINATED,"[{""S"":""Research-Fellowship-jonathan-hernandez-agosto""}]",{},2023-06-07T19:06:49.346Z,_system_
a0f51cf1-8e6c-4b0e-8331-63c3ea3fa258,139.182.30.26/16,2023-07-03T16:08:20.857Z,u-5616Mj629iyPRtjpz5vBm,sagemaker instance to run full models,sagemaker-xl,prod-3lkuc54m5z466-pa-wj4ah4kcifm3k,"""Error provisioning environment sagemaker. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-yypwbilasf5gs, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [BasicNotebookInstance]. Rollback requested by user.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : The account-level service limit 'Total number of notebook instances' is 30 NotebookInstances, with current utilization of 30 NotebookInstances and a request delta of 1 NotebookInstances. Please use AWS Service Quotas to request an increase for this quota. If AWS Service Quotas is not available, contact AWS support to request an increase for this quota. (Service: AmazonSageMaker; Status Code: 400; Error Code: ResourceLimitExceeded; Request ID: 0623e688-a11a-45fd-8734-f51827dea4ad; Proxy: null)}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : BasicNotebookInstanceLifecycleConfig, ResourceType : AWS::SageMaker::NotebookInstanceLifecycleConfig, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-yypwbilasf5gs, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",research,FALSE,sagemaker,,Research-Fellowship,pp-yypwbilasf5gs,3,TERMINATED,[],,2023-07-05T15:56:00.617Z,u-74cq57xq1gBAHm-UxlT8M
6d6d5801-72f9-4d49-984b-ee6982fccd57,52.55.5.223/32,2023-07-10T13:42:58.925Z,u-4CYHGHl8BYRAohPf6EZ8v,dsdsad,rstudio-test,prod-ueoq7fxxkzbp4-pa-u7wvqf32dvoms,,0,FALSE,test-rstudio,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-yopiu5fms6nmm/079d8260-1f28-11ee-a300-0e2fb59a4fc7""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0ab495ac4a54f1d03""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1688996714992/e900453a3bf48b2b""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.116""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0bc5261b28344690d""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0bc5261b28344690d""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1688996714992-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/739454768dbd030b""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",aim-ahead-swb-prod,pp-yopiu5fms6nmm,5,TERMINATED,"[{""S"":""1000-genomes""}]",,2023-07-10T14:02:37.111Z,u-4CYHGHl8BYRAohPf6EZ8v
d48f80c4-67f5-4371-a46f-5f1ed9ea3d57,52.55.5.223/32,2023-02-01T20:24:40.915Z,u-ArpN21rjbdn65kQfqqqN2,hoj,linux_large,prod-5g4g4cuiryx3o-pa-p243jgagteckk,"""Error provisioning environment bhanu-linux-large-test. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-ssxfq7xwr3wiq, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [EC2Instance]. Rollback requested by user.}, {LogicalResourceId : EC2Instance, ResourceType : AWS::EC2::Instance, StatusReason : The instance configuration for this AWS Marketplace product is not supported. Please see the AWS Marketplace site for more information about supported instance types, regions, and operating systems. (Service: AmazonEC2; Status Code: 400; Error Code: UnsupportedOperation; Request ID: 837ebaa9-f5f6-4822-8b1e-713855c89db4; Proxy: null)}, {LogicalResourceId : InstanceProfile, ResourceType : AWS::IAM::InstanceProfile, StatusReason : Resource creation Initiated}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-ssxfq7xwr3wiq, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",0,FALSE,bhanu-linux-large-test,,aim-ahead-swb-prod,pp-ssxfq7xwr3wiq,3,TERMINATED,[],,2023-02-02T18:32:28.308Z,u-ArpN21rjbdn65kQfqqqN2
04ab6605-ace4-4b51-9c35-b55c7609ab90,73.123.34.150/32,2023-02-14T16:37:35.581Z,u-gyHWVyNHbfyT6LXlskOAu,test,rstudio-large,prod-ueoq7fxxkzbp4-pa-u7wvqf32dvoms,"""Error provisioning environment test-rstudio-large. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-uj4c4gkyi3c7c, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [EC2Instance]. Rollback requested by user.}, {LogicalResourceId : EC2Instance, ResourceType : AWS::EC2::Instance, StatusReason : The instance configuration for this AWS Marketplace product is not supported. Please see the AWS Marketplace site for more information about supported instance types, regions, and operating systems. (Service: AmazonEC2; Status Code: 400; Error Code: UnsupportedOperation; Request ID: 6daa7457-bdda-4495-97a3-9015eef9a92a; Proxy: null)}, {LogicalResourceId : InstanceProfile, ResourceType : AWS::IAM::InstanceProfile, StatusReason : Resource creation Initiated}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-uj4c4gkyi3c7c, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",0,FALSE,test-rstudio-large,,aim-ahead-swb-prod,pp-uj4c4gkyi3c7c,3,TERMINATED,[],,2023-07-06T14:14:01.438Z,u-74cq57xq1gBAHm-UxlT8M
fda625fd-6ffc-448a-8098-7b010db53a5c,73.123.34.150/32,2023-02-14T16:35:28.706Z,u-gyHWVyNHbfyT6LXlskOAu,test,sagemaker-medium,prod-3lkuc54m5z466-pa-cyvu3ye5s7qug,,0,FALSE,test-sagemaker-medium,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-ogry567j3l2na/e828a8c0-ac85-11ed-8de8-0e2bd4ef0c99""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1676392662166-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-DwPyxCG6iOy7""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-dwpyxcg6ioy7""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1676392662166-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-DwPyxCG6iOy7""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1676392662166-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}}]",aim-ahead-swb-prod,pp-ogry567j3l2na,5,TERMINATED,[],,2023-02-23T20:43:06.602Z,u-74cq57xq1gBAHm-UxlT8M
7a992737-c184-46dc-88cf-131a58d965da,52.55.5.223/32,2022-09-30T14:30:55.439Z,u-RLELdxiEGPbfsnwRQYChK,windows admin,ec2-windows-admin-v0_2,prod-iegickme3ylny-pa-xxsaqdty5sdkw,Error provisioning environment bhanu-windows-admin. Reason: AmazonCloudFormationException  Parameter 'RecurringDownloads' must be one of AllowedValues (Service: AmazonCloudFormation; Status Code: 400; Error Code: ValidationError; Request ID: e21489f4-02b1-4ee0-b11c-b527266d2405; Proxy: null),0,FALSE,bhanu-windows-admin,,aim-ahead-swb-prod,pp-czjfrfgnlfnao,3,TERMINATED,[],,2022-09-30T14:36:47.657Z,u-RLELdxiEGPbfsnwRQYChK
2d13a90f-7e64-48d6-8112-ca3e59cae23f,144.118.0.0/16,2023-03-01T20:05:59.029Z,u-Zx_hKGIZiAKdLne_UsNRQ,"""ResearchFellowship SageMaker """,sagemaker-large,prod-3lkuc54m5z466-pa-cyvu3ye5s7qug,"""Error provisioning environment ResearchFellowship-SageMaker-MaryLucas. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-zss357nc2rcbi, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [BasicNotebookInstance]. Rollback requested by user.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : Health check failed for Notebook Instance 'arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-xd5cuwfzmqco' after running Notebook Instance Lifecycle Config 'arn:aws:sagemaker:us-east-1:985832498708:notebook-instance-lifecycle-config/basicnotebookinstancelifecycleconfig-pufbh3vsjikn'. Please check your CloudWatch logs for more details if your Notebook Instance has Internet access.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : Resource creation Initiated}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : BasicNotebookInstanceLifecycleConfig, ResourceType : AWS::SageMaker::NotebookInstanceLifecycleConfig, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-zss357nc2rcbi, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",research,FALSE,ResearchFellowship-SageMaker-MaryLucas,,Research-Fellowship,pp-zss357nc2rcbi,3,TERMINATED,"[{""S"":""Research-Fellowship-mary-lucas""}]",{},2023-03-01T20:37:55.059Z,_system_
68a776fb-1436-46d4-91de-b6428080e6ee,144.118.0.0/16,2023-04-21T18:18:00.415Z,u-Zx_hKGIZiAKdLne_UsNRQ,For statistical analyses,rstudio-medium,prod-ueoq7fxxkzbp4-pa-u7wvqf32dvoms,,research,FALSE,ResearchFellowship-RStudio-MaryLucas,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-lok275aunbjyk/2b8e8480-e071-11ed-839d-0e3b4b6ffec3""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1682101215669/43b23ceb568f7d10""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0a21692d3ecd9eb72""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1682101215669-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0a21692d3ecd9eb72""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.127""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0ef6e21e4cd022392""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/152fe27f39b6adc3""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",Research-Fellowship,pp-lok275aunbjyk,36,TERMINATED,"[{""S"":""Research-Fellowship-mary-lucas""}]",{},2023-07-12T19:23:17.273Z,_system_
